datee,symbol,close_price,,,,,,,
2023-08-16,SOL,22.816,,,,,,,
2023-08-16,ETH,"1,807.81",,,,,,,
2023-08-16,BTC,"28,726.30",,,,,,,
2024-08-16,XRP,0.5638,,,,,,,
2024-08-16,SOL,139.044,,,,,,,
2024-08-16,ETH,"2,592.38",,,,,,,
2024-08-16,BTC,"58,877.20",,,,,,,
2021-08-17,XRP,1.0987,,,,,,,
2021-08-17,SOL,64,,,,,,,
2021-08-17,ETH,"3,014.58",,,,,,,
2021-08-17,BTC,"44,691.60",,,,,,,
2022-08-17,XRP,0.3796,,,,,,,
2022-08-17,SOL,40.519,,,,,,,
2022-08-17,ETH,"1,834.18",,,,,,,
2022-08-17,BTC,"23,338.00",,,,,,,
2023-08-17,XRP,0.5066,,,,,,,
2023-08-17,SOL,21.7,,,,,,,
2023-08-17,ETH,"1,683.89",,,,,,,
2023-08-17,BTC,"26,635.70",,,,,,,
2024-08-17,XRP,0.5665,,,,,,,
2024-08-17,SOL,141.914,,,,,,,
2024-08-17,ETH,"2,614.35",,,,,,,
2024-08-17,BTC,"59,483.10",,,,,,,
2021-08-18,XRP,1.1445,,,,,,,
2021-08-18,SOL,72.578,,,,,,,
2021-08-18,ETH,"3,016.91",,,,,,,
2021-08-18,BTC,"44,723.80",,,,,,,
2022-08-18,XRP,0.3702,,,,,,,
2022-08-18,SOL,39.495,,,,,,,
2022-08-18,ETH,"1,846.51",,,,,,,
2022-08-18,BTC,"23,203.60",,,,,,,
2023-08-18,XRP,0.506,,,,,,,
2023-08-18,SOL,21.348,,,,,,,
2023-08-18,ETH,"1,661.26",,,,,,,
2023-08-18,BTC,"26,053.20",,,,,,,
2024-08-18,XRP,0.5632,,,,,,,
2024-08-18,SOL,142.42,,,,,,,
2024-08-18,ETH,"2,612.10",,,,,,,
2024-08-18,BTC,"58,446.30",,,,,,,
2021-08-19,XRP,1.2349,,,,,,,
2021-08-19,SOL,72.7,,,,,,,
2021-08-19,ETH,"3,184.82",,,,,,,
2021-08-19,BTC,"46,755.90",,,,,,,
2022-08-19,XRP,0.3346,,,,,,,
2022-08-19,SOL,35.844,,,,,,,
2022-08-19,ETH,"1,609.48",,,,,,,
2022-08-19,BTC,"20,831.30",,,,,,,
2023-08-19,XRP,0.52,,,,,,,
2023-08-19,SOL,21.9,,,,,,,
2023-08-19,ETH,"1,669.67",,,,,,,
2023-08-19,BTC,"26,099.40",,,,,,,
2024-08-19,XRP,0.5984,,,,,,,
2024-08-19,SOL,144.304,,,,,,,
2024-08-19,ETH,"2,637.10",,,,,,,
2024-08-19,BTC,"59,470.90",,,,,,,
2021-08-20,XRP,1.2632,,,,,,,
2021-08-20,SOL,78.714,,,,,,,
2021-08-20,ETH,"3,284.21",,,,,,,
2021-08-20,BTC,"49,324.00",,,,,,,
2022-08-20,XRP,0.3368,,,,,,,
2022-08-20,SOL,35.28,,,,,,,
2022-08-20,ETH,"1,575.60",,,,,,,
2022-08-20,BTC,"21,138.90",,,,,,,
2023-08-20,XRP,0.5385,,,,,,,
2023-08-20,SOL,21.768,,,,,,,
2023-08-20,ETH,"1,685.24",,,,,,,
2023-08-20,BTC,"26,190.80",,,,,,,
2024-08-20,XRP,0.5941,,,,,,,
2024-08-20,SOL,142.295,,,,,,,
2024-08-20,ETH,"2,572.90",,,,,,,
2024-08-20,BTC,"59,005.80",,,,,,,
2021-08-21,XRP,1.2166,,,,,,,
2021-08-21,SOL,73.907,,,,,,,
2021-08-21,ETH,"3,223.96",,,,,,,
2021-08-21,BTC,"48,875.80",,,,,,,
2022-08-21,XRP,0.3447,,,,,,,
2022-08-21,SOL,36.458,,,,,,,
2022-08-21,ETH,"1,618.25",,,,,,,
2022-08-21,BTC,"21,517.20",,,,,,,
2023-08-21,XRP,0.5244,,,,,,,
2023-08-21,SOL,21.19,,,,,,,
2023-08-21,ETH,"1,667.60",,,,,,,
2023-08-21,BTC,"26,126.00",,,,,,,
2024-08-21,XRP,0.6001,,,,,,,
2024-08-21,SOL,142.726,,,,,,,
2024-08-21,ETH,"2,630.67",,,,,,,
2024-08-21,BTC,"61,158.10",,,,,,,
2021-08-22,XRP,1.2257,,,,,,,
2021-08-22,SOL,72.846,,,,,,,
2021-08-22,ETH,"3,238.70",,,,,,,
2021-08-22,BTC,"49,254.50",,,,,,,
2022-08-22,XRP,0.3441,,,,,,,
2022-08-22,SOL,35.45,,,,,,,
2022-08-22,ETH,"1,626.75",,,,,,,
2022-08-22,BTC,"21,416.30",,,,,,,
2023-08-22,XRP,0.5207,,,,,,,
2023-08-22,SOL,20.584,,,,,,,
2023-08-22,ETH,"1,634.29",,,,,,,
2023-08-22,BTC,"26,039.90",,,,,,,
2024-08-22,XRP,0.5977,,,,,,,
2024-08-22,SOL,143.194,,,,,,,
2024-08-22,ETH,"2,623.06",,,,,,,
2024-08-22,BTC,"60,372.20",,,,,,,
2021-08-23,XRP,1.2462,,,,,,,
2021-08-23,SOL,75.553,,,,,,,
2021-08-23,ETH,"3,319.49",,,,,,,
2021-08-23,BTC,"49,539.70",,,,,,,
2022-08-23,XRP,0.3471,,,,,,,
2022-08-23,SOL,35.657,,,,,,,
2022-08-23,ETH,"1,664.89",,,,,,,
2022-08-23,BTC,"21,517.20",,,,,,,
2023-08-23,XRP,0.5301,,,,,,,
2023-08-23,SOL,21.738,,,,,,,
2023-08-23,ETH,"1,679.93",,,,,,,
2023-08-23,BTC,"26,436.20",,,,,,,
2024-08-23,XRP,0.6108,,,,,,,
2024-08-23,SOL,153.15,,,,,,,
2024-08-23,ETH,"2,762.86",,,,,,,
2024-08-23,BTC,"64,053.10",,,,,,,
2021-08-24,XRP,1.1363,,,,,,,
2021-08-24,SOL,70.671,,,,,,,
2021-08-24,ETH,"3,173.26",,,,,,,
2021-08-24,BTC,"47,714.70",,,,,,,
2022-08-24,XRP,0.3456,,,,,,,
2022-08-24,SOL,34.896,,,,,,,
2022-08-24,ETH,"1,656.64",,,,,,,
2022-08-24,BTC,"21,365.20",,,,,,,
2023-08-24,XRP,0.5186,,,,,,,
2023-08-24,SOL,21.058,,,,,,,
2023-08-24,ETH,"1,660.89",,,,,,,
2023-08-24,BTC,"26,177.00",,,,,,,
2024-08-24,XRP,0.6129,,,,,,,
2024-08-24,SOL,160.667,,,,,,,08/24/2024
2024-08-24,ETH,"2,768.49",,,,,,,08/24/2024
2024-08-24,BTC,"64,159.30",,,,,,,08/24/2024
2021-08-25,XRP,1.1744,,,,,,,08/24/2024
2021-08-25,SOL,72.056,,,,,,,08/25/2021
2021-08-25,ETH,"3,228.15",,,,,,,08/25/2021
2021-08-25,BTC,"48,994.50",,,,,,,08/25/2021
2022-08-25,XRP,0.3491,,,,,,,08/25/2021
2022-08-25,SOL,35.29,,,,,,,
2022-08-25,ETH,"1,695.37",,,,,,,
2022-08-25,BTC,"21,565.40",,,,,,,
2023-08-25,XRP,0.5257,,,,,,,
2023-08-25,SOL,20.42,,,,,,,
2023-08-25,ETH,"1,653.74",,,,,,,
2023-08-25,BTC,"26,057.20",,,,,,,
2024-08-25,XRP,0.6003,,,,,,,
2024-08-25,SOL,159.083,,,,,,,
2024-08-25,ETH,"2,747.99",,,,,,,
2024-08-25,BTC,"64,273.20",,,,,,,
2021-08-26,XRP,1.0715,,,,,,,
2021-08-26,SOL,75.169,,,,,,,
2021-08-26,ETH,"3,093.54",,,,,,,
2021-08-26,BTC,"46,831.60",,,,,,,
2022-08-26,XRP,0.339,,,,,,,
2022-08-26,SOL,31.756,,,,,,,
2022-08-26,ETH,"1,508.08",,,,,,,
2022-08-26,BTC,"20,249.90",,,,,,,
2023-08-26,XRP,0.5231,,,,,,,
2023-08-26,SOL,20.288,,,,,,,
2023-08-26,ETH,"1,647.05",,,,,,,
2023-08-26,BTC,"26,017.10",,,,,,,
2024-08-26,XRP,0.5875,,,,,,,
2024-08-26,SOL,157.136,,,,,,,
2024-08-26,ETH,"2,680.30",,,,,,,
2024-08-26,BTC,"62,846.20",,,,,,,
2021-08-27,XRP,1.1912,,,,,,,
2021-08-27,SOL,87.97,,,,,,,
2021-08-27,ETH,"3,273.58",,,,,,,
2021-08-27,BTC,"49,064.30",,,,,,,
2022-08-27,XRP,0.3346,,,,,,,
2022-08-27,SOL,31.523,,,,,,,
2022-08-27,ETH,"1,490.83",,,,,,,
2022-08-27,BTC,"20,033.90",,,,,,,
2023-08-27,XRP,0.5236,,,,,,,
2023-08-27,SOL,20.79,,,,,,,
2023-08-27,ETH,"1,658.33",,,,,,,
2023-08-27,BTC,"26,100.60",,,,,,,
2024-08-27,XRP,0.5674,,,,,,,
2024-08-27,SOL,146.921,,,,,,,
2024-08-27,ETH,"2,457.99",,,,,,,
2024-08-27,BTC,"59,450.90",,,,,,,
2021-08-28,XRP,1.1449,,,,,,,
2021-08-28,SOL,96.72,,,,,,,
2021-08-28,ETH,"3,243.90",,,,,,,
2021-08-28,BTC,"48,897.10",,,,,,,
2022-08-28,XRP,0.3222,,,,,,,
2022-08-28,SOL,30.33,,,,,,,
2022-08-28,ETH,"1,426.25",,,,,,,
2022-08-28,BTC,"19,550.20",,,,,,,
2023-08-28,XRP,0.5232,,,,,,,
2023-08-28,SOL,20.568,,,,,,,
2023-08-28,ETH,"1,653.22",,,,,,,
2023-08-28,BTC,"26,118.90",,,,,,,
2024-08-28,XRP,0.5693,,,,,,,
2024-08-28,SOL,143.928,,,,,,,
2024-08-28,ETH,"2,527.73",,,,,,,
2024-08-28,BTC,"59,016.00",,,,,,,
2021-08-29,XRP,1.1401,,,,,,,
2021-08-29,SOL,94.2,,,,,,,
2021-08-29,ETH,"3,222.16",,,,,,,
2021-08-29,BTC,"48,777.40",,,,,,,
2022-08-29,XRP,0.3339,,,,,,,
2022-08-29,SOL,32.42,,,,,,,
2022-08-29,ETH,"1,552.60",,,,,,,
2022-08-29,BTC,"20,295.80",,,,,,,
2023-08-29,XRP,0.54,,,,,,,
2023-08-29,SOL,21.792,,,,,,,
2023-08-29,ETH,"1,729.69",,,,,,,
2023-08-29,BTC,"27,723.90",,,,,,,
2024-08-29,XRP,0.5621,,,,,,,
2024-08-29,SOL,140.025,,,,,,,
2024-08-29,ETH,"2,528.72",,,,,,,
2024-08-29,BTC,"59,373.50",,,,,,,
2021-08-30,XRP,1.1007,,,,,,,
2021-08-30,SOL,110.241,,,,,,,
2021-08-30,ETH,"3,225.67",,,,,,,
2021-08-30,BTC,"46,992.70",,,,,,,
2022-08-30,XRP,0.3266,,,,,,,
2022-08-30,SOL,31.443,,,,,,,
2022-08-30,ETH,"1,523.34",,,,,,,
2022-08-30,BTC,"19,792.60",,,,,,,
2023-08-30,XRP,0.5284,,,,,,,
2023-08-30,SOL,20.812,,,,,,,
2023-08-30,ETH,"1,705.22",,,,,,,
2023-08-30,BTC,"27,298.80",,,,,,,
2024-08-30,XRP,0.5666,,,,,,,
2024-08-30,SOL,137.975,,,,,,,
2024-08-30,ETH,"2,525.45",,,,,,,
2024-08-30,BTC,"59,119.70",,,,,,,
2021-08-31,XRP,1.1861,,,,,,,
2021-08-31,SOL,108.32,,,,,,,
2021-08-31,ETH,"3,430.74",,,,,,,
2021-08-31,BTC,"47,130.40",,,,,,,
2022-08-31,XRP,0.3277,,,,,,,
2022-08-31,SOL,31.507,,,,,,,
2022-08-31,ETH,"1,555.12",,,,,,,
2022-08-31,BTC,"20,043.90",,,,,,,
2023-08-31,XRP,0.511,,,,,,,
2023-08-31,SOL,19.727,,,,,,,
2023-08-31,ETH,"1,645.82",,,,,,,
2023-08-31,BTC,"25,937.30",,,,,,,
2024-08-31,XRP,0.5663,,,,,,,
2024-08-31,SOL,135.342,,,,,,,
2024-08-31,ETH,"2,513.56",,,,,,,
2024-08-31,BTC,"58,978.60",,,,,,,
2021-09-13,XRP,1.0642,,,,,,,
2021-09-13,SOL,169.47,,,,,,,
2021-09-13,ETH,"3,284.52",,,,,,,
2021-09-13,BTC,"44,949.50",,,,,,,
2022-09-13,XRP,0.3326,,,,,,,
2022-09-13,SOL,32.996,,,,,,,
2022-09-13,ETH,"1,574.47",,,,,,,
2022-09-13,BTC,"20,175.50",,,,,,,
2023-09-13,XRP,0.4833,,,,,,,
2023-09-13,SOL,18.398,,,,,,,
2023-09-13,ETH,"1,607.63",,,,,,,
2023-09-13,BTC,"26,223.00",,,,,,,
2024-09-13,XRP,0.5728,,,,,,,
2024-09-13,SOL,139.069,,,,,,,
2024-09-13,ETH,"2,440.12",,,,,,,
2024-09-13,BTC,"60,511.60",,,,,,,
2021-09-14,XRP,1.0953,,,,,,,
2021-09-14,SOL,158,,,,,,,
2021-09-14,ETH,"3,428.87",,,,,,,
2021-09-14,BTC,"47,077.50",,,,,,,
2022-09-14,XRP,0.3418,,,,,,,
2022-09-14,SOL,34.113,,,,,,,
2022-09-14,ETH,"1,637.92",,,,,,,
2022-09-14,BTC,"20,222.50",,,,,,,
2023-09-14,XRP,0.4891,,,,,,,
2023-09-14,SOL,18.85,,,,,,,
2023-09-14,ETH,"1,626.49",,,,,,,
2023-09-14,BTC,"26,524.70",,,,,,,
2024-09-14,XRP,0.5957,,,,,,,
2024-09-14,SOL,137.158,,,,,,,
2024-09-14,ETH,"2,417.56",,,,,,,
2024-09-14,BTC,"59,995.40",,,,,,,
2021-09-15,XRP,1.1207,,,,,,,
2021-09-15,SOL,158.619,,,,,,,
2021-09-15,ETH,"3,611.90",,,,,,,
2021-09-15,BTC,"48,130.60",,,,,,,
2022-09-15,XRP,0.3263,,,,,,,
2022-09-15,SOL,33.088,,,,,,,
2022-09-15,ETH,"1,472.64",,,,,,,
2022-09-15,BTC,"19,701.70",,,,,,,
2023-09-15,XRP,0.5005,,,,,,,
2023-09-15,SOL,19.14,,,,,,,
2023-09-15,ETH,"1,641.31",,,,,,,
2023-09-15,BTC,"26,601.00",,,,,,,
2024-09-15,XRP,0.5708,,,,,,,
2024-09-15,SOL,131.425,,,,,,,
2024-09-15,ETH,"2,317.04",,,,,,,
2024-09-15,BTC,"59,138.50",,,,,,,
2021-09-16,XRP,1.0903,,,,,,,
2021-09-16,SOL,152.211,,,,,,,
2021-09-16,ETH,"3,569.43",,,,,,,
2021-09-16,BTC,"47,748.00",,,,,,,
2022-09-16,XRP,0.3552,,,,,,,
2022-09-16,SOL,32.233,,,,,,,
2022-09-16,ETH,"1,434.01",,,,,,,
2022-09-16,BTC,"19,802.40",,,,,,,
2023-09-16,XRP,0.4997,,,,,,,
2023-09-16,SOL,19.13,,,,,,,
2023-09-16,ETH,"1,634.41",,,,,,,
2023-09-16,BTC,"26,562.00",,,,,,,
2024-09-16,XRP,0.5857,,,,,,,
2024-09-16,SOL,131.405,,,,,,,
2024-09-16,ETH,"2,295.72",,,,,,,
2024-09-16,BTC,"58,213.10",,,,,,,
2021-09-17,XRP,1.066,,,,,,,
2021-09-17,SOL,147.416,,,,,,,
2021-09-17,ETH,"3,398.65",,,,,,,
2021-09-17,BTC,"47,282.80",,,,,,,
2022-09-17,XRP,0.3759,,,,,,,
2022-09-17,SOL,33.711,,,,,,,
2022-09-17,ETH,"1,468.79",,,,,,,
2022-09-17,BTC,"20,113.50",,,,,,,
2023-09-17,XRP,0.4926,,,,,,,
2023-09-17,SOL,18.822,,,,,,,
2023-09-17,ETH,"1,622.65",,,,,,,
2023-09-17,BTC,"26,529.10",,,,,,,
2024-09-17,XRP,0.5841,,,,,,,
2024-09-17,SOL,131.54,,,,,,,
2024-09-17,ETH,"2,341.82",,,,,,,
2024-09-17,BTC,"60,309.10",,,,,,,
2021-09-18,XRP,1.0756,,,,,,,
2021-09-18,SOL,169.399,,,,,,,
2021-09-18,ETH,"3,435.97",,,,,,,
2021-09-18,BTC,"48,306.70",,,,,,,
2022-09-18,XRP,0.3578,,,,,,,
2022-09-18,SOL,31.1,,,,,,,
2022-09-18,ETH,"1,335.01",,,,,,,
2022-09-18,BTC,"19,418.80",,,,,,,
2023-09-18,XRP,0.503,,,,,,,
2023-09-18,SOL,19.648,,,,,,,
2023-09-18,ETH,"1,636.92",,,,,,,
2023-09-18,BTC,"26,763.50",,,,,,,
2024-09-18,XRP,0.5854,,,,,,,
2024-09-18,SOL,134.327,,,,,,,
2024-09-18,ETH,"2,372.18",,,,,,,
2024-09-18,BTC,"61,757.60",,,,,,,
2021-09-19,XRP,1.048,,,,,,,
2021-09-19,SOL,152.704,,,,,,,
2021-09-19,ETH,"3,329.12",,,,,,,
2021-09-19,BTC,"47,238.70",,,,,,,
2022-09-19,XRP,0.3849,,,,,,,
2022-09-19,SOL,32.623,,,,,,,
2022-09-19,ETH,"1,376.00",,,,,,,
2022-09-19,BTC,"19,538.90",,,,,,,
2023-09-19,XRP,0.5138,,,,,,,
2023-09-19,SOL,20.03,,,,,,,
2023-09-19,ETH,"1,643.08",,,,,,,
2023-09-19,BTC,"27,209.20",,,,,,,
2024-09-19,XRP,0.5868,,,,,,,
2024-09-19,SOL,142.874,,,,,,,
2024-09-19,ETH,"2,464.49",,,,,,,
2024-09-19,BTC,"62,938.60",,,,,,,
2021-09-20,XRP,0.9211,,,,,,,
2021-09-20,SOL,132.502,,,,,,,
2021-09-20,ETH,"2,976.05",,,,,,,
2021-09-20,BTC,"42,870.60",,,,,,,
2022-09-20,XRP,0.4148,,,,,,,
2022-09-20,SOL,31.413,,,,,,,
2022-09-20,ETH,"1,323.33",,,,,,,
2022-09-20,BTC,"18,872.40",,,,,,,
2023-09-20,XRP,0.5212,,,,,,,
2023-09-20,SOL,20.297,,,,,,,
2023-09-20,ETH,"1,622.28",,,,,,,
2023-09-20,BTC,"27,125.00",,,,,,,
2024-09-20,XRP,0.5851,,,,,,,
2024-09-20,SOL,146.699,,,,,,,
2024-09-20,ETH,"2,561.79",,,,,,,
2024-09-20,BTC,"63,201.20",,,,,,,
2021-09-21,XRP,0.8732,,,,,,,
2021-09-21,SOL,123.881,,,,,,,
2021-09-21,ETH,"2,761.52",,,,,,,
2021-09-21,BTC,"40,651.30",,,,,,,
2022-09-21,XRP,0.394,,,,,,,
2022-09-21,SOL,30.761,,,,,,,
2022-09-21,ETH,"1,247.74",,,,,,,
2022-09-21,BTC,"18,489.00",,,,,,,
2023-09-21,XRP,0.5072,,,,,,,
2023-09-21,SOL,19.463,,,,,,,
2023-09-21,ETH,"1,584.03",,,,,,,
2023-09-21,BTC,"26,570.00",,,,,,,
2024-09-21,XRP,0.5977,,,,,,,
2024-09-21,SOL,149.414,,,,,,,
2024-09-21,ETH,"2,613.35",,,,,,,
2024-09-21,BTC,"63,348.10",,,,,,,
2021-09-22,XRP,1.0037,,,,,,,
2021-09-22,SOL,148.048,,,,,,,
2021-09-22,ETH,"3,077.78",,,,,,,
2021-09-22,BTC,"43,551.60",,,,,,,
2022-09-22,XRP,0.4852,,,,,,,
2022-09-22,SOL,32.415,,,,,,,
2022-09-22,ETH,"1,326.44",,,,,,,
2022-09-22,BTC,"19,404.00",,,,,,,
2023-09-22,XRP,0.5121,,,,,,,
2023-09-22,SOL,19.428,,,,,,,
2023-09-22,ETH,"1,593.10",,,,,,,
2023-09-22,BTC,"26,581.90",,,,,,,
2024-09-22,XRP,0.5871,,,,,,,
2024-09-22,SOL,144.732,,,,,,,
2024-09-22,ETH,"2,582.35",,,,,,,
2024-09-22,BTC,"63,572.70",,,,,,,
2021-09-23,XRP,1.0014,,,,,,,
2021-09-23,SOL,149.87,,,,,,,
2021-09-23,ETH,"3,152.92",,,,,,,
2021-09-23,BTC,"44,869.20",,,,,,,
2022-09-23,XRP,0.5077,,,,,,,
2022-09-23,SOL,33.67,,,,,,,
2022-09-23,ETH,"1,327.96",,,,,,,
2022-09-23,BTC,"19,293.50",,,,,,,
2023-09-23,XRP,0.5076,,,,,,,
2023-09-23,SOL,19.488,,,,,,,
2023-09-23,ETH,"1,593.89",,,,,,,
2023-09-23,BTC,"26,579.20",,,,,,,
2024-09-23,XRP,0.5848,,,,,,,
2024-09-23,SOL,144.713,,,,,,,
2024-09-23,ETH,"2,647.65",,,,,,,
2024-09-23,BTC,"63,331.80",,,,,,,
2021-09-24,XRP,0.9447,,,,,,,
2021-09-24,SOL,139.268,,,,,,,
2021-09-24,ETH,"2,928.57",,,,,,,
2021-09-24,BTC,"42,819.90",,,,,,,
2022-09-24,XRP,0.4878,,,,,,,
2022-09-24,SOL,33.417,,,,,,,
2022-09-24,ETH,"1,317.00",,,,,,,
2022-09-24,BTC,"18,925.20",,,,,,,
2023-09-24,XRP,0.5021,,,,,,,
2023-09-24,SOL,19.358,,,,,,,
2023-09-24,ETH,"1,580.55",,,,,,,
2023-09-24,BTC,"26,251.50",,,,,,,
2024-09-24,XRP,0.5911,,,,,,,
2024-09-24,SOL,152.684,,,,,,,
2024-09-24,ETH,"2,652.50",,,,,,,
2024-09-24,BTC,"64,256.80",,,,,,,
2021-09-25,XRP,0.9401,,,,,,,
2021-09-25,SOL,136.086,,,,,,,
2021-09-25,ETH,"2,922.55",,,,,,,
2021-09-25,BTC,"42,686.80",,,,,,,
2022-09-25,XRP,0.492,,,,,,,
2022-09-25,SOL,32.306,,,,,,,
2022-09-25,ETH,"1,294.26",,,,,,,
2022-09-25,BTC,"18,803.20",,,,,,,
2023-09-25,XRP,0.5056,,,,,,,
2023-09-25,SOL,19.398,,,,,,,
2023-09-25,ETH,"1,588.62",,,,,,,
2023-09-25,BTC,"26,302.70",,,,,,,
2024-09-25,XRP,0.5833,,,,,,,
2024-09-25,SOL,147.999,,,,,,,
2024-09-25,ETH,"2,580.34",,,,,,,
2024-09-25,BTC,"63,156.50",,,,,,,
2021-09-26,XRP,0.9445,,,,,,,
2021-09-26,SOL,135.753,,,,,,,
2021-09-26,ETH,"3,063.51",,,,,,,
2021-09-26,BTC,"43,203.40",,,,,,,
2022-09-26,XRP,0.4682,,,,,,,
2022-09-26,SOL,33.887,,,,,,,
2022-09-26,ETH,"1,337.06",,,,,,,
2022-09-26,BTC,"19,225.70",,,,,,,
2023-09-26,XRP,0.502,,,,,,,
2023-09-26,SOL,19.026,,,,,,,
2023-09-26,ETH,"1,594.04",,,,,,,
2023-09-26,BTC,"26,218.90",,,,,,,
2024-09-26,XRP,0.5904,,,,,,,
2024-09-26,SOL,155.548,,,,,,,
2024-09-26,ETH,"2,632.05",,,,,,,
2024-09-26,BTC,"65,175.70",,,,,,,
2021-09-27,XRP,0.9219,,,,,,,
2021-09-27,SOL,136.374,,,,,,,
2021-09-27,ETH,"2,926.24",,,,,,,
2021-09-27,BTC,"42,172.60",,,,,,,
2022-09-27,XRP,0.4468,,,,,,,
2022-09-27,SOL,32.69,,,,,,,
2022-09-27,ETH,"1,328.23",,,,,,,
2022-09-27,BTC,"19,081.00",,,,,,,
2023-09-27,XRP,0.4995,,,,,,,
2023-09-27,SOL,19.127,,,,,,,
2023-09-27,ETH,"1,598.49",,,,,,,
2023-09-27,BTC,"26,366.10",,,,,,,
2024-09-27,XRP,0.5886,,,,,,,
2024-09-27,SOL,157.647,,,,,,,
2024-09-27,ETH,"2,694.53",,,,,,,
2024-09-27,BTC,"65,776.30",,,,,,,
2021-09-28,XRP,0.8931,,,,,,,
2021-09-28,SOL,132.104,,,,,,,
2021-09-28,ETH,"2,807.28",,,,,,,
2021-09-28,BTC,"41,022.30",,,,,,,
2022-09-28,XRP,0.4488,,,,,,,
2022-09-28,SOL,33.213,,,,,,,
2022-09-28,ETH,"1,337.37",,,,,,,
2022-09-28,BTC,"19,411.00",,,,,,,
2023-09-28,XRP,0.5097,,,,,,,
2023-09-28,SOL,19.96,,,,,,,
2023-09-28,ETH,"1,652.89",,,,,,,
2023-09-28,BTC,"27,022.60",,,,,,,
2024-09-28,XRP,0.614,,,,,,,
2024-09-28,SOL,156.71,,,,,,,
2024-09-28,ETH,"2,675.71",,,,,,,
2024-09-28,BTC,"65,866.50",,,,,,,
2021-09-29,XRP,0.9268,,,,,,,
2021-09-29,SOL,135.283,,,,,,,
2021-09-29,ETH,"2,851.50",,,,,,,
2021-09-29,BTC,"41,536.80",,,,,,,
2022-09-29,XRP,0.4869,,,,,,,
2022-09-29,SOL,33.917,,,,,,,
2022-09-29,ETH,"1,336.08",,,,,,,
2022-09-29,BTC,"19,593.00",,,,,,,
2023-09-29,XRP,0.5217,,,,,,,
2023-09-29,SOL,20.28,,,,,,,
2023-09-29,ETH,"1,667.72",,,,,,,
2023-09-29,BTC,"26,909.80",,,,,,,
2024-09-29,XRP,0.6413,,,,,,,
2024-09-29,SOL,158.479,,,,,,,
2024-09-29,ETH,"2,657.67",,,,,,,
2024-09-29,BTC,"65,607.10",,,,,,,
2021-09-30,XRP,0.9533,,,,,,,
2021-09-30,SOL,141.36,,,,,,,
2021-09-30,ETH,"3,000.59",,,,,,,
2021-09-30,BTC,"43,823.30",,,,,,,
2022-09-30,XRP,0.4799,,,,,,,
2022-09-30,SOL,33.243,,,,,,,
2022-09-30,ETH,"1,328.73",,,,,,,
2022-09-30,BTC,"19,423.00",,,,,,,
2023-09-30,XRP,0.5148,,,,,,,
2023-09-30,SOL,21.364,,,,,,,
2023-09-30,ETH,"1,670.92",,,,,,,
2023-09-30,BTC,"26,962.70",,,,,,,
2024-09-30,XRP,0.6116,,,,,,,
2024-09-30,SOL,152.63,,,,,,,
2024-09-30,ETH,"2,603.48",,,,,,,
2024-09-30,BTC,"63,339.20",,,,,,,
2021-10-13,XRP,1.1279,,,,,,,
2021-10-13,SOL,148.125,,,,,,,
2021-10-13,ETH,"3,607.28",,,,,,,
2021-10-13,BTC,"57,380.10",,,,,,,
2022-10-13,XRP,0.4791,,,,,,,
2022-10-13,SOL,30.507,,,,,,,
2022-10-13,ETH,"1,287.34",,,,,,,
2022-10-13,BTC,"19,379.80",,,,,,,
2023-10-13,XRP,0.4851,,,,,,,
2023-10-13,SOL,21.84,,,,,,,
2023-10-13,ETH,"1,552.17",,,,,,,
2023-10-13,BTC,"26,863.50",,,,,,,
2024-10-13,XRP,0.532,,,,,,,
2024-10-13,SOL,147.682,,,,,,,
2024-10-13,ETH,"2,468.92",,,,,,,
2024-10-13,BTC,"62,870.90",,,,,,,
2021-10-14,XRP,1.1332,,,,,,,
2021-10-14,SOL,149.98,,,,,,,
2021-10-14,ETH,"3,790.41",,,,,,,
2021-10-14,BTC,"57,345.80",,,,,,,
2022-10-14,XRP,0.4885,,,,,,,
2022-10-14,SOL,30.004,,,,,,,
2022-10-14,ETH,"1,296.74",,,,,,,
2022-10-14,BTC,"19,181.80",,,,,,,
2023-10-14,XRP,0.4865,,,,,,,
2023-10-14,SOL,21.99,,,,,,,
2023-10-14,ETH,"1,554.96",,,,,,,
2023-10-14,BTC,"26,852.80",,,,,,,
2024-10-14,XRP,0.5484,,,,,,,
2024-10-14,SOL,157.536,,,,,,,
2024-10-14,ETH,"2,630.54",,,,,,,
2024-10-14,BTC,"66,081.70",,,,,,,
2021-10-15,XRP,1.1412,,,,,,,
2021-10-15,SOL,163.171,,,,,,,
2021-10-15,ETH,"3,866.90",,,,,,,
2021-10-15,BTC,"61,672.50",,,,,,,
2022-10-15,XRP,0.4818,,,,,,,
2022-10-15,SOL,29.588,,,,,,,
2022-10-15,ETH,"1,274.57",,,,,,,
2022-10-15,BTC,"19,068.70",,,,,,,
2023-10-15,XRP,0.4874,,,,,,,
2023-10-15,SOL,21.914,,,,,,,
2023-10-15,ETH,"1,557.66",,,,,,,
2023-10-15,BTC,"27,161.20",,,,,,,
2024-10-15,XRP,0.5417,,,,,,,
2024-10-15,SOL,154.774,,,,,,,
2024-10-15,ETH,"2,607.84",,,,,,,
2024-10-15,BTC,"67,077.50",,,,,,,
2021-10-16,XRP,1.134,,,,,,,
2021-10-16,SOL,157.403,,,,,,,
2021-10-16,ETH,"3,827.55",,,,,,,
2021-10-16,BTC,"60,861.10",,,,,,,
